url,title,image,price,description,variant,combined
https://canawineco.com/collections/whiskey/products/red-line-single-barrel-toasted-barrel-bourbon,Red Line Single Barrel Toasted Barrel Bourbon,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-13T163847.082_700x700.png?v=1718314733,$99.99,"This product is made by taking our Red Line Cask Strength Straight Bourbon and then aging it for an additional period in a second custom made barrel. This second barrel is assembled from 18 month air dried wood and then toasted not charred as your normal bourbon barrel would be. This process allows for the sugars in the wood to be drawn to the interior surface where the bourbon will be making contact, adding amazing flavors to the bourbon. The truly unique and delicious taste this toasted finishing process offers represents a remarkable achievement given that it is Straight Bourbon with nothing extra added or done except the transfer into the toasted barrel. Age:  Min 6 years Production:  Single Barrel, Limited Quantity State of Distillation:  Indiana Mash Bill:  75% Corn, 21% Rye, 4% Barley Malt Proof:  Varies by barrel, all are bottled at cask strength",,"red line single barrel toasted barrel bourbon product made taking red line cask strength straight bourbon aging additional period second custom made barrel. second barrel assembled 18 month air dried wood toasted charred normal bourbon barrel would be. process allows sugars wood drawn interior surface bourbon making contact, adding amazing flavors bourbon. truly unique delicious taste toasted finishing process offers represents remarkable achievement given straight bourbon nothing extra added done except transfer toasted barrel. age: min 6 years production: single barrel, limited quantity state distillation: indiana mash bill: 75% corn, 21% rye, 4% barley malt proof: varies barrel, bottled cask strength nan"
https://canawineco.com/collections/whiskey/products/makers-mark-dallas-cowboys-2023-kentucky-straight-bourbon-whisky,2023 Maker's Mark Dallas Cowboys Kentucky Straight Bourbon Whisky,//canawineco.com/cdn/shop/files/IMG-3607_700x700.jpg?v=1703012314,$149.00,"This one of a kind Maker's Mark Kentucky Bourbon commemorates the 2023 Dallas Cowboys national football team. Celebrate your team spirit with the 2023 Maker's Mark Dallas Cowboys Kentucky Straight Bourbon Whisky, an exceptional release that combines the classic, smooth profile of Maker's Mark with a tribute to America's Team. This limited-edition bourbon, available exclusively at Cana Wine Co., offers a rich, full-bodied flavor with notes of caramel, vanilla, and oak, finishing with a touch of spice that embodies the bold spirit of the Dallas Cowboys. Whether you're a die-hard fan or a bourbon connoisseur, this whisky is a perfect addition to your collection, blending tradition and fandom in every sip. Secure your bottle today at Cana Wine Co., your premier destination for high-end and luxury bourbon, whiskey, scotch, and other fine spirits. Size:  750ml Proof:  90 (45% ABV) Origin:  Kentucky Distillery:  Maker's Mark", 750ml,"2023 maker's mark dallas cowboys kentucky straight bourbon whisky one kind maker's mark kentucky bourbon commemorates 2023 dallas cowboys national football team. celebrate team spirit 2023 maker's mark dallas cowboys kentucky straight bourbon whisky, exceptional release combines classic, smooth profile maker's mark tribute america's team. limited-edition bourbon, available exclusively cana wine co., offers rich, full-bodied flavor notes caramel, vanilla, oak, finishing touch spice embodies bold spirit dallas cowboys. whether die-hard fan bourbon connoisseur, whisky perfect addition collection, blending tradition fandom every sip. secure bottle today cana wine co., premier destination high-end luxury bourbon, whiskey, scotch, fine spirits. size: 750ml proof: 90 (45% abv) origin: kentucky distillery: maker's mark 750ml"
https://canawineco.com/collections/whiskey/products/red-line-6-year-single-barrel-straight-bourbon-whiskey-cana-wine-spirits-selection,Red Line 6 Year Single Barrel Straight Bourbon Whiskey CANA Wine & Spirits Selection,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-13T164345.394_700x700.png?v=1718315032,$125.00,"Red Line 6 Year Single Barrel Straight Bourbon Whiskey hand selected by Cana Wine Company. Bottled at barrel strength and age stated at 6 years, this bourbon is one to sip and enjoy. Size:  750ml Age:  6 years (Stated) Production:  Single Barrel, Limited Quantity State of Distillation:  Indiana Mash Bill:  75% Corn, 21% Rye, 4% Barley Malt Proof:  Varies by barrel, all are bottled at cask strength",750ml,"red line 6 year single barrel straight bourbon whiskey cana wine & spirits selection red line 6 year single barrel straight bourbon whiskey hand selected cana wine company. bottled barrel strength age stated 6 years, bourbon one sip enjoy. size: 750ml age: 6 years (stated) production: single barrel, limited quantity state distillation: indiana mash bill: 75% corn, 21% rye, 4% barley malt proof: varies barrel, bottled cask strength 750ml"
https://canawineco.com/collections/whiskey/products/red-line-single-barrel-honey-finished-bourbon,Red Line Single Barrel Honey Finished Bourbon,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-13T164515.810_700x700.png?v=1718315122,$110.00,"  We start our Process by filling empty Red Line Bourbon barrels with local wildflower honey and allow it to age in order to produce a Barrel-Aged Honey. Some of the finest nectar around. Once the Honey Aging process is complete, we take the ""honey barrels"" and fill them with our hand selected single barrel bourbons to finish until it passes our strict tasting guidelines. The result is a flavorful marriage of our cask strength bourbon and sweet honey blended to perfection. Age:  Min 6 years Production:  Single Barrel, Limited Quantity State of Distillation:  Indiana Mash Bill:  75% Corn, 21% Rye, 4% Barley Malt Proof:  Varies by barrel, all are bottled at cask strength",,"red line single barrel honey finished bourbon start process filling empty red line bourbon barrels local wildflower honey allow age order produce barrel-aged honey. finest nectar around. honey aging process complete, take ""honey barrels"" fill hand selected single barrel bourbons finish passes strict tasting guidelines. result flavorful marriage cask strength bourbon sweet honey blended perfection. age: min 6 years production: single barrel, limited quantity state distillation: indiana mash bill: 75% corn, 21% rye, 4% barley malt proof: varies barrel, bottled cask strength nan"
https://canawineco.com/collections/whiskey/products/woodford-reserve-distillery-series-double-double-oaked-bourbon-2022,2022 Woodford Reserve Series Double Double Oaked Straight Bourbon Whiskey,//canawineco.com/cdn/shop/products/WR-Distillery-Series-Double-Double-Oaked-2020_375ml_TransparentBG-e1611846551921-768x768_d9d93407-2345-4c97-bff4-1226ed101b40_700x700.webp?v=1674490789,$349.99,"Indulge in the epitome of bourbon craftsmanship with the 2022 Woodford Reserve Distillery Series Double Double Oaked Straight Bourbon Whiskey. Meticulously crafted and aged to perfection, this exquisite bourbon undergoes a unique double oaked process, resulting in a rich and complex flavor profile that tantalizes the senses. With each sip, experience layers of toasted oak, caramel, and vanilla, culminating in a smooth and lingering finish that leaves a lasting impression. Elevate your bourbon collection with this exceptional expression from Woodford Reserve, a true testament to the artistry of American whiskey making. Size:  375ml Proof:  90.4 Origin:  Kentucky Distillery:  Woodford Reserve", 375ml,"2022 woodford reserve series double double oaked straight bourbon whiskey indulge epitome bourbon craftsmanship 2022 woodford reserve distillery series double double oaked straight bourbon whiskey. meticulously crafted aged perfection, exquisite bourbon undergoes unique double oaked process, resulting rich complex flavor profile tantalizes senses. sip, experience layers toasted oak, caramel, vanilla, culminating smooth lingering finish leaves lasting impression. elevate bourbon collection exceptional expression woodford reserve, true testament artistry american whiskey making. size: 375ml proof: 90.4 origin: kentucky distillery: woodford reserve 375ml"
https://canawineco.com/collections/whiskey/products/pappy-van-winkle-12-year-old-lot-b,Old Rip Van Winkle Special Reserve Lot B 12 Year Old Kentucky Straight Bourbon Whiskey,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-18T123351.513_700x700.png?v=1718732037,$999.99,"Discover the distinguished Old Rip Van Winkle Special Reserve Lot B 12 Year Old Kentucky Straight Bourbon Whiskey, a true gem in the world of fine spirits. This exceptional bourbon is aged for twelve years, resulting in a sophisticated blend of rich caramel, warm vanilla, and a touch of spice. Its smooth, full-bodied character and elegant finish make it a standout choice for connoisseurs and collectors alike. Elevate your bourbon experience with this rare and luxurious offering, available exclusively at Cana Wine Co. Size:  750ml Proof:  90.4 (45.2% ABV) Age:  12 Year Origin:  Kentucky Distillery:  Buffalo Trace", 750ml,"old rip van winkle special reserve lot b 12 year old kentucky straight bourbon whiskey discover distinguished old rip van winkle special reserve lot b 12 year old kentucky straight bourbon whiskey, true gem world fine spirits. exceptional bourbon aged twelve years, resulting sophisticated blend rich caramel, warm vanilla, touch spice. smooth, full-bodied character elegant finish make standout choice connoisseurs collectors alike. elevate bourbon experience rare luxurious offering, available exclusively cana wine co. size: 750ml proof: 90.4 (45.2% abv) age: 12 year origin: kentucky distillery: buffalo trace 750ml"
https://canawineco.com/collections/whiskey/products/woodford-reserve-distillery-series-honey-barrel-finish-2022,2022 Woodford Reserve Distillery Series Honey Barrel Finish,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-13T165044.893_700x700.png?v=1718315466,$259.00,"Woodford Reserve Honey Barrel Finish is a limited edition release in the brand's Distillery Series. Woodford Reserve sent some freshly-dumped bourbon barrels to a local bee farmer in Woodford County, Kentucky. The farmer then aged his honey in the barrels and then they were returned to the distillery where they were used to finish fully-matured Woodford Reserve Bourbon. Bottled at the brand's standard 90.4 proof, this is sold in 375ml sized bottles at the Woodford Reserve Distillery gift shop in Versailles, Kentucky and select Kentucky retailers for a limited time beginning September 2022. Size:  375ml Proof:  90.4 (45.2% ABV) Origin:  United States Distillery:  Woodford Reserve", 375ml,"2022 woodford reserve distillery series honey barrel finish woodford reserve honey barrel finish limited edition release brand's distillery series. woodford reserve sent freshly-dumped bourbon barrels local bee farmer woodford county, kentucky. farmer aged honey barrels returned distillery used finish fully-matured woodford reserve bourbon. bottled brand's standard 90.4 proof, sold 375ml sized bottles woodford reserve distillery gift shop versailles, kentucky select kentucky retailers limited time beginning september 2022. size: 375ml proof: 90.4 (45.2% abv) origin: united states distillery: woodford reserve 375ml"
https://canawineco.com/collections/whiskey/products/elements-small-batch-mongolian-oak-finished-bourbon,Elements - Small Batch Mongolian Oak Finished Bourbon,//canawineco.com/cdn/shop/files/image_ca3ebaad-144f-42c4-a698-e3fac152bb7d_700x700.png?v=1687374394,$99.99,"The foundation of this exquisite bourbon begins with a carefully selected mash bill, expertly combining corn, rye, and malted barley. The grains are meticulously distilled and then matured in American oak barrels, allowing the bourbon to develop its foundational flavors over an extended period. Once this initial aging process is complete, the whiskey is transferred to Mongolian Oak barrels for a secondary finish, imparting its unique character to the spirit. Mongolian oak. sourced from the lush forests of Mongolia, brings irs own distinctive attributes to the bourbon. Renowned for its dense grain structure and high tannin content, Mongolian oak infuses the whiskey with a rich nuance to the flavor profile. The tannins, with their characteristic bitterness, contribute a balancing element that enhances the overall taste experience. Red Line Whiskey Elements Mongolian Oak Finished Bourbon Reveals an enticing array of flavors and aromas. On the nose, hints of vanilla and caramel entice the senses, accompanied by delicate notes of spice. As the whiskey caresses the palate, the fusion of sweet and savory flavors takes center stage, with luscious caramel, velvety vanilla, and a gentle undercurrent of spice. The secondary finish from the Mongolian Oak introduces a subtle smokiness that adds layers of complexity to the tasting experience. The bourbon concludes with a long, satisfying finish, leaving a lasting impression of craftsmanship and quality. Size:  750ml Barrel #  1 Proof:  114 (57%  ALC/VOL) Distillation:  Indiana Finish:  Quercus   Mongolian Oak", 750ml,"elements - small batch mongolian oak finished bourbon foundation exquisite bourbon begins carefully selected mash bill, expertly combining corn, rye, malted barley. grains meticulously distilled matured american oak barrels, allowing bourbon develop foundational flavors extended period. initial aging process complete, whiskey transferred mongolian oak barrels secondary finish, imparting unique character spirit. mongolian oak. sourced lush forests mongolia, brings irs distinctive attributes bourbon. renowned dense grain structure high tannin content, mongolian oak infuses whiskey rich nuance flavor profile. tannins, characteristic bitterness, contribute balancing element enhances overall taste experience. red line whiskey elements mongolian oak finished bourbon reveals enticing array flavors aromas. nose, hints vanilla caramel entice senses, accompanied delicate notes spice. whiskey caresses palate, fusion sweet savory flavors takes center stage, luscious caramel, velvety vanilla, gentle undercurrent spice. secondary finish mongolian oak introduces subtle smokiness adds layers complexity tasting experience. bourbon concludes long, satisfying finish, leaving lasting impression craftsmanship quality. size: 750ml barrel # 1 proof: 114 (57% alc/vol) distillation: indiana finish: quercus mongolian oak 750ml"
https://canawineco.com/collections/whiskey/products/weller-single-barrel-bourbon,W. L. Weller Single Barrel Straight Wheated Bourbon Whiskey,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-21T113415.628_700x700.png?v=1718987667,$659.99,"Discover the unparalleled elegance of W. L. Weller Single Barrel Straight Wheated Bourbon Whiskey, exclusively at Cana Wine Co. This distinguished bourbon boasts a smooth, full-bodied profile, with rich notes of caramel, vanilla, and oak, complemented by a delicate hint of spice. Crafted with the finest wheat and aged to perfection, Weller Single Barrel offers a sublime sipping experience for connoisseurs and collectors alike. Elevate your spirits collection with this exquisite, limited-release bourbon and savor the legacy of true craftsmanship in every pour. Size:  750ml Proof:  97 (46.5% ABV) Distillery:  Buffalo Trace ", 750ml,"w. l. weller single barrel straight wheated bourbon whiskey discover unparalleled elegance w. l. weller single barrel straight wheated bourbon whiskey, exclusively cana wine co. distinguished bourbon boasts smooth, full-bodied profile, rich notes caramel, vanilla, oak, complemented delicate hint spice. crafted finest wheat aged perfection, weller single barrel offers sublime sipping experience connoisseurs collectors alike. elevate spirits collection exquisite, limited-release bourbon savor legacy true craftsmanship every pour. size: 750ml proof: 97 (46.5% abv) distillery: buffalo trace 750ml"
https://canawineco.com/collections/whiskey/products/crown-royal-xr-red-waterloo-edition,Crown Royal Red Waterloo Edition XR Extra Rare Canadian Whisky,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-11T145413.568_700x700.png?v=1718135660,"$1,795.00","The first edition of Crown Royal XR contained the final batch of aged whiskies from the legendary Waterloo distillery and is a very rare find as it is no longer in production. Discover the unparalleled elegance of Crown Royal Red Waterloo Edition XR Extra Rare Canadian Whisky at Cana Wine Co., your premier destination for high-end and luxury spirits. This extraordinary blend is a tribute to the original LaSalle Distillery, boasting a rich heritage and impeccable craftsmanship. With its complex notes of dried fruits, honey, and a whisper of spicy vanilla, each sip offers a velvety smooth finish that lingers long after the glass is empty. Ideal for connoisseurs and collectors alike, this limited-edition whisky embodies the essence of luxury and sophistication. Indulge in the rare and refined taste of Crown Royal Red Waterloo Edition XR, available now at Cana Wine Co. Size:  750ml Proof:  80 (40% ABV) Origin:  Manitoba Distillery:  Crown Royal", 750ml,"crown royal red waterloo edition xr extra rare canadian whisky first edition crown royal xr contained final batch aged whiskies legendary waterloo distillery rare find longer production. discover unparalleled elegance crown royal red waterloo edition xr extra rare canadian whisky cana wine co., premier destination high-end luxury spirits. extraordinary blend tribute original lasalle distillery, boasting rich heritage impeccable craftsmanship. complex notes dried fruits, honey, whisper spicy vanilla, sip offers velvety smooth finish lingers long glass empty. ideal connoisseurs collectors alike, limited-edition whisky embodies essence luxury sophistication. indulge rare refined taste crown royal red waterloo edition xr, available cana wine co. size: 750ml proof: 80 (40% abv) origin: manitoba distillery: crown royal 750ml"
https://canawineco.com/collections/whiskey/products/weller-special-reserve-bourbon-1-75-litre,W. L. Weller Special Reserve Kentucky Straight Wheated Bourbon Whiskey 1.75Lt,//canawineco.com/cdn/shop/products/wl-weller-1_75le_452x452.webp?v=1652305041,$169.99,"Discover the exquisite craftsmanship of W. L. Weller Special Reserve Kentucky Straight Wheated Bourbon Whiskey. A true connoisseur's choice, this distinguished spirit offers a smooth, velvety palate with notes of vanilla, caramel, and a hint of dried fruit. Perfectly balanced and aged to perfection, it embodies the rich heritage of Kentucky bourbon-making. Ideal for enthusiasts and collectors alike, Weller Special Reserve promises an unparalleled sipping experience, whether enjoyed neat or in a classic cocktail. Size:  1.75L Proof:  90 (45% ABV) Distillery:  Buffalo Trace", 1.75L,"w. l. weller special reserve kentucky straight wheated bourbon whiskey 1.75lt discover exquisite craftsmanship w. l. weller special reserve kentucky straight wheated bourbon whiskey. true connoisseur's choice, distinguished spirit offers smooth, velvety palate notes vanilla, caramel, hint dried fruit. perfectly balanced aged perfection, embodies rich heritage kentucky bourbon-making. ideal enthusiasts collectors alike, weller special reserve promises unparalleled sipping experience, whether enjoyed neat classic cocktail. size: 1.75l proof: 90 (45% abv) distillery: buffalo trace 1.75l"
https://canawineco.com/collections/whiskey/products/red-line-single-barrel-vanilla-brandy-experimental-cask-series,Red Line Single Barrel Vanilla Brandy Experimental Cask Series,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-13T164910.359_700x700.png?v=1718315356,$125.00,Size:  750ML Barrel#  195 Proof:  111 (55.5% ABV) Distillation:  Indiana Finish:  Vanilla Brandy Casks, 750ML,red line single barrel vanilla brandy experimental cask series size: 750ml barrel# 195 proof: 111 (55.5% abv) distillation: indiana finish: vanilla brandy casks 750ml
https://canawineco.com/collections/whiskey/products/buffalo-trace-kentucky-straight-bourbon-whiskey,Buffalo Trace Kentucky Straight Bourbon Whiskey,//canawineco.com/cdn/shop/products/image_c4dd75ed-c4fb-46fb-9b26-78ceee047197_540x540.jpg?v=1718056433,$49.00,"Experience the rich heritage of Buffalo Trace Kentucky Straight Bourbon Whiskey, a timeless classic crafted in the heart of bourbon country. This award-winning bourbon boasts a complex flavor profile with notes of caramel, vanilla, and a hint of oak, perfectly balanced for a smooth and satisfying finish. Ideal for both the discerning connoisseur and the curious newcomer, Buffalo Trace offers a refined and memorable tasting experience that embodies the spirit of true American craftsmanship. Elevate your collection with this exquisite bourbon, a testament to tradition and quality. Size:  750ml Proof:  90 (45% ABV) Origin:  Kentucky Distillery:  Buffalo Trace", 750ml,"buffalo trace kentucky straight bourbon whiskey experience rich heritage buffalo trace kentucky straight bourbon whiskey, timeless classic crafted heart bourbon country. award-winning bourbon boasts complex flavor profile notes caramel, vanilla, hint oak, perfectly balanced smooth satisfying finish. ideal discerning connoisseur curious newcomer, buffalo trace offers refined memorable tasting experience embodies spirit true american craftsmanship. elevate collection exquisite bourbon, testament tradition quality. size: 750ml proof: 90 (45% abv) origin: kentucky distillery: buffalo trace 750ml"
https://canawineco.com/collections/whiskey/products/blood-oath-pact-no-10-bourbon-finished-in-cabernet-franc-merlot-casks,Blood Oath Pact No. 10 Kentucky Straight Bourbon Whiskey,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-10T123711.910_700x700.png?v=1718041043,$349.99,"Introducing the unparalleled fusion of tradition and innovation: Blood Oath Pact No. 10 Kentucky Straight Bourbon Whiskey. Crafted with the utmost precision and passion, this exquisite blend is a testament to the artistry of bourbon-making. Aged in charred oak barrels and finished in  Cabernet Franc & Merlot casks , each sip unveils layers of complexity, marrying the rich flavors of bourbon with the subtle nuances of fine wine. With its velvety texture and lingering finish, Blood Oath Pact No. 10 promises an unforgettable drinking experience that transcends the ordinary. Indulge in the epitome of luxury and taste the legacy of generations distilled into every drop. Size:  750ml Proof : 98.6 (49.3% ABV) Origin:  Kentucky Distillery:  Lux Row Distillers", 750ml,"blood oath pact no. 10 kentucky straight bourbon whiskey introducing unparalleled fusion tradition innovation: blood oath pact no. 10 kentucky straight bourbon whiskey. crafted utmost precision passion, exquisite blend testament artistry bourbon-making. aged charred oak barrels finished cabernet franc & merlot casks , sip unveils layers complexity, marrying rich flavors bourbon subtle nuances fine wine. velvety texture lingering finish, blood oath pact no. 10 promises unforgettable drinking experience transcends ordinary. indulge epitome luxury taste legacy generations distilled every drop. size: 750ml proof : 98.6 (49.3% abv) origin: kentucky distillery: lux row distillers 750ml"
https://canawineco.com/collections/whiskey/products/blantons-gold-edition-kentucky-straight-bourbon,Blanton's Gold Edition Kentucky Straight Bourbon Whiskey,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-06T100226.706_700x700.png?v=1717686153,$279.99,"Discover the pinnacle of Kentucky craftsmanship with Blanton's Gold Edition Kentucky Straight Bourbon Whiskey. Renowned for its rich history and unparalleled quality, this exquisite bourbon offers a symphony of flavors, from warm vanilla and honey to a hint of citrus and a deep, spicy finish. Each bottle is a testament to Blanton's commitment to perfection, with hand-selected barrels ensuring a unique tasting experience every time. Ideal for enthusiasts and collectors alike, Blanton's Gold Edition is a rare find that embodies the artistry and heritage of America's finest spirits. Whether savored neat or as the highlight of a sophisticated cocktail, this distinguished whiskey promises a journey of indulgence and refinement with every sip. Size:  700ml Proof:  103 (51.5% ABV) Origin:  Kentucky Distillery:  Buffalo Trace", 700ml,"blanton's gold edition kentucky straight bourbon whiskey discover pinnacle kentucky craftsmanship blanton's gold edition kentucky straight bourbon whiskey. renowned rich history unparalleled quality, exquisite bourbon offers symphony flavors, warm vanilla honey hint citrus deep, spicy finish. bottle testament blanton's commitment perfection, hand-selected barrels ensuring unique tasting experience every time. ideal enthusiasts collectors alike, blanton's gold edition rare find embodies artistry heritage america's finest spirits. whether savored neat highlight sophisticated cocktail, distinguished whiskey promises journey indulgence refinement every sip. size: 700ml proof: 103 (51.5% abv) origin: kentucky distillery: buffalo trace 700ml"
https://canawineco.com/collections/whiskey/products/thirteenth-colony-distilleries-sour-mash-bourbon-whiskey,Thirteenth Colony Distilleries Sour Mash Bourbon Whiskey,//canawineco.com/cdn/shop/files/image_b286217d-4fc6-4a11-9025-d19e65301058_500x500.jpg?v=1684517983,$149.00,"Size:  750ml Proof:  105 (52.5% ABV) Origin:  Georgia, USA Distillery:  Thirteenth Colony Distillery", 750ml,"thirteenth colony distilleries sour mash bourbon whiskey size: 750ml proof: 105 (52.5% abv) origin: georgia, usa distillery: thirteenth colony distillery 750ml"
https://canawineco.com/collections/whiskey/products/thirteenth-colony-cask-strength-double-oaked-straight-bourbon-whiskey,Thirteenth Colony Cask Strength Double Oaked Straight Bourbon Whiskey,//canawineco.com/cdn/shop/products/image_c773be96-9fdf-4726-9ea9-8fd598646522_700x700.jpg?v=1680962088,$845.00,"Limited Edition Release – This Double Oaked Bourbon is bottled at cask strength and is matured in separate, charred oak barrels to extract additional soft, sweet oak character. Finished with toasted maple wood, this bourbon packs a punch. Size:  750ml Proof:  135 - 137 (ABV Varies) Origin:  Georgia, USA Distillery:  Thirteenth Colony Distillery", 750ml,"thirteenth colony cask strength double oaked straight bourbon whiskey limited edition release – double oaked bourbon bottled cask strength matured separate, charred oak barrels extract additional soft, sweet oak character. finished toasted maple wood, bourbon packs punch. size: 750ml proof: 135 - 137 (abv varies) origin: georgia, usa distillery: thirteenth colony distillery 750ml"
https://canawineco.com/collections/whiskey/products/jack-daniels-tennessee-tasters-barrel-reunion-2-oatmeal-stout-barrels-92-proof,Jack Daniel's Tennessee Tasters Barrel Reunion 2 Oatmeal Stout Barrels Straight Whiskey,//canawineco.com/cdn/shop/files/Untitleddesign_25_700x700.png?v=1717444516,$119.00,"Discover the exceptional Jack Daniel's Tennessee Tasters Barrel Reunion 2 Oatmeal Stout Barrels Straight Whiskey at Cana Wine Co., where luxury bourbon and whiskey reign supreme. This limited-edition release is a testament to Jack Daniel's innovative spirit, crafted with whiskey aged in oatmeal stout barrels for a unique, rich flavor profile. Each sip delivers a harmonious blend of smooth oak, robust stout notes, and subtle sweetness, creating an unforgettable tasting experience. Ideal for whiskey aficionados seeking something extraordinary, Jack Daniel's Tennessee Tasters Barrel Reunion 2 is a must-have addition to any high-end collection. Explore this and more exclusive offerings at Cana Wine Co., your premier destination for luxury spirits. Size:  375ml Proof:  92 (46% ABV) Origin:  Tennessee, United States Distillery:  Jack Daniel's", 375ml,"jack daniel's tennessee tasters barrel reunion 2 oatmeal stout barrels straight whiskey discover exceptional jack daniel's tennessee tasters barrel reunion 2 oatmeal stout barrels straight whiskey cana wine co., luxury bourbon whiskey reign supreme. limited-edition release testament jack daniel's innovative spirit, crafted whiskey aged oatmeal stout barrels unique, rich flavor profile. sip delivers harmonious blend smooth oak, robust stout notes, subtle sweetness, creating unforgettable tasting experience. ideal whiskey aficionados seeking something extraordinary, jack daniel's tennessee tasters barrel reunion 2 must-have addition high-end collection. explore exclusive offerings cana wine co., premier destination luxury spirits. size: 375ml proof: 92 (46% abv) origin: tennessee, united states distillery: jack daniel's 375ml"
